# Cr2GeC
#  POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    1 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            1
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  165  5.4881E-01 -4.3298E+00  4.5976E-01 -4.5469E+00 -5.4191E+00  4.9633E-01
  166  5.7695E-01 -3.9792E+00  3.9842E-01 -4.1994E+00 -5.0358E+00  4.3311E-01
  167  6.0653E-01 -3.6497E+00  3.5096E-01 -3.8732E+00 -4.6853E+00  3.9326E-01
  168  6.3763E-01 -3.3403E+00  3.1430E-01 -3.5674E+00 -4.3545E+00  3.5513E-01
  169  6.7032E-01 -3.0500E+00  2.8583E-01 -3.2809E+00 -4.0529E+00  3.3322E-01
  170  7.0469E-01 -2.7777E+00  2.6336E-01 -3.0130E+00 -3.7678E+00  3.0964E-01
  171  7.4082E-01 -2.5227E+00  2.4513E-01 -2.7628E+00 -3.5080E+00  2.9684E-01
  172  7.7880E-01 -2.2842E+00  2.2975E-01 -2.5299E+00 -3.2622E+00  2.8028E-01
  173  8.1873E-01 -2.0617E+00  2.1614E-01 -2.3135E+00 -3.0382E+00  2.7085E-01
  174  8.6071E-01 -1.8545E+00  2.0353E-01 -2.1133E+00 -2.8265E+00  2.5707E-01
  175  9.0484E-01 -1.6620E+00  1.9139E-01 -1.9286E+00 -2.6341E+00  2.4793E-01
  176  9.5123E-01 -1.4837E+00  1.7937E-01 -1.7592E+00 -2.4529E+00  2.3451E-01
  177  1.0000E+00 -1.3190E+00  1.6730E-01 -1.6046E+00 -2.2889E+00  2.2432E-01
  178  1.0513E+00 -1.1675E+00  1.5511E-01 -1.4643E+00 -2.1358E+00  2.1068E-01
  179  1.1052E+00 -1.0287E+00  1.4283E-01 -1.3381E+00 -1.9984E+00  1.9934E-01
  180  1.1618E+00 -9.0192E-01  1.3054E-01 -1.2254E+00 -1.8714E+00  1.8540E-01
  181  1.2214E+00 -7.8676E-01  1.1836E-01 -1.1259E+00 -1.7589E+00  1.7336E-01
  182  1.2840E+00 -6.8262E-01  1.0643E-01 -1.0392E+00 -1.6564E+00  1.5977E-01
  183  1.3499E+00 -5.8893E-01  9.4880E-02 -9.6478E-01 -1.5641E+00  1.4772E-01
  184  1.4191E+00 -5.0511E-01  8.3836E-02 -9.0224E-01 -1.4794E+00  1.3494E-01
  185  1.4918E+00 -4.3054E-01  7.3409E-02 -8.5107E-01 -1.4053E+00  1.2356E-01
  186  1.5683E+00 -3.6462E-01  6.3689E-02 -8.1082E-01 -1.3405E+00  1.1221E-01
  187  1.6487E+00 -3.0670E-01  5.4738E-02 -7.8099E-01 -1.2838E+00  1.0207E-01
  188  1.7333E+00 -2.5617E-01  4.6598E-02 -7.6110E-01 -1.2341E+00  9.2444E-02
  189  1.8221E+00 -2.1238E-01  3.9285E-02 -7.5070E-01 -1.1891E+00  8.3944E-02
  190  1.9155E+00 -1.7473E-01  3.2795E-02 -7.4935E-01 -1.1580E+00  7.6381E-02
  191  2.0138E+00 -1.4260E-01  2.7102E-02 -7.5664E-01 -1.1433E+00  6.9865E-02
  192  2.1170E+00 -1.1540E-01  2.2170E-02 -7.7227E-01 -9.5874E-01  6.4844E-02
  193  2.2255E+00 -9.2567E-02  1.7947E-02 -7.9607E-01 -9.5874E-01  6.1375E-02
  194  2.3396E+00 -7.3575E-02  1.4374E-02 -8.2792E-01 -9.5874E-01  5.9534E-02
  195  2.4596E+00 -5.7920E-02  1.1387E-02 -8.6939E-01 -9.5874E-01  5.9519E-02
  196  2.5857E+00 -4.5139E-02  8.9209E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  197  2.7183E+00 -3.4810E-02  6.9088E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  198  2.8577E+00 -2.6550E-02  5.2876E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  199  3.0042E+00 -2.0017E-02  3.9977E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  200  3.1582E+00 -1.4909E-02  2.9845E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  201  3.3201E+00 -1.0964E-02  2.1991E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  202  3.4903E+00 -7.9557E-03  1.5984E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  203  3.6693E+00 -5.6919E-03  1.1454E-03  0.0000E+00 -9.5874E-01  0.0000E+00
  204  3.8574E+00 -4.0122E-03  8.0867E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  205  4.0552E+00 -2.7844E-03  5.6213E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  206  4.2631E+00 -1.9007E-03  3.8442E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  207  4.4817E+00 -1.2752E-03  2.5841E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  208  4.7115E+00 -8.3996E-04  1.7060E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  209  4.9530E+00 -5.4271E-04  1.1050E-04  0.0000E+00 -9.5874E-01  0.0000E+00
  210  5.2070E+00 -3.4358E-04  7.0145E-05  0.0000E+00 -9.5874E-01  0.0000E+00
  211  5.4739E+00 -2.1289E-04  4.3594E-05  0.0000E+00 -9.5874E-01  0.0000E+00
  212  5.7546E+00 -1.2896E-04  2.6491E-05  0.0000E+00 -9.5874E-01  0.0000E+00
  213  6.0496E+00 -7.6276E-05  1.5721E-05  0.0000E+00 -9.5874E-01  0.0000E+00
  214  6.3598E+00 -4.4000E-05  9.0989E-06  0.0000E+00 -9.5874E-01  0.0000E+00
  215  6.6859E+00 -2.4724E-05  5.1286E-06  0.0000E+00 -9.5874E-01  0.0000E+00
  216  7.0287E+00 -1.3519E-05  2.8110E-06  0.0000E+00 -9.5874E-01  0.0000E+00
  217  7.3891E+00 -7.1878E-06  1.4959E-06  0.0000E+00 -9.5874E-01  0.0000E+00
